arity1,0.011892,0.010314,0.010076,0.010123,0.010218,0.010103,0.010134,0.010071,0.010108,0.010091,0.010113,0.010092,0.010074,0.010151,0.010051,0.010110,0.010075,0.010306,0.010024,0.010079,0.010136,0.010066,0.010095,0.010020,0.009997,0.010020,0.010012,0.010026,0.010025,0.009958,0.010035,0.010262,0.010290,0.010246,0.010343,0.010199,0.010266,0.010162,0.010126,0.010217,0.010307,0.010123,0.010010,0.010150,0.010327,0.010119,0.010148,0.010116,0.010136,0.010100,0.010061,0.010071,0.010079,0.010120,0.010017,0.010075,0.010060,0.010130,0.010327,0.010027,0.009939,0.010035,0.010030,0.009964,0.010095,0.010017,0.009981,0.010028,0.010020,0.010036,0.010029,0.010016,0.010061,0.010113,0.010053,0.010055,0.010061,0.009957,0.010056,0.010028,0.009998,0.010066,0.010042,0.010040,0.010057,0.010044,0.010027,0.010026,0.010003,0.010115,0.010050,0.010054,0.010075,0.010020,0.010035,0.010052,0.010041,0.010011,0.010024,0.009984,
arity1_,0.011583,0.010619,0.010625,0.010542,0.010652,0.010605,0.010577,0.010622,0.010580,0.010634,0.010574,0.010617,0.010499,0.010587,0.010579,0.010578,0.010593,0.010591,0.010592,0.010695,0.010633,0.010608,0.010535,0.010631,0.010530,0.010638,0.010551,0.010565,0.010552,0.010533,0.010916,0.010611,0.010716,0.010613,0.010595,0.010637,0.010598,0.010680,0.010606,0.010671,0.010550,0.010495,0.010631,0.010568,0.010688,0.010593,0.010600,0.010584,0.010637,0.010616,0.010521,0.010612,0.010588,0.010515,0.010531,0.010569,0.010549,0.010551,0.010683,0.010533,0.010673,0.010571,0.010641,0.010553,0.010493,0.010534,0.010532,0.010610,0.010551,0.010640,0.010465,0.010829,0.010577,0.010550,0.010609,0.010509,0.010490,0.010494,0.010472,0.010529,0.010477,0.010497,0.010587,0.010519,0.010490,0.010817,0.010466,0.010598,0.010474,0.010506,0.010510,0.010470,0.010508,0.010548,0.010443,0.010465,0.010570,0.010462,0.010531,0.010753,
arity2,0.015327,0.015216,0.015186,0.015328,0.015123,0.015192,0.015240,0.015366,0.015241,0.015258,0.015255,0.015254,0.015266,0.015233,0.015186,0.015337,0.015237,0.015188,0.015272,0.015158,0.015345,0.015289,0.015241,0.015187,0.015138,0.015219,0.015144,0.015220,0.015244,0.015234,0.015286,0.015387,0.015646,0.015789,0.015577,0.016088,0.015587,0.015602,0.015563,0.015998,0.015884,0.015893,0.015767,0.015862,0.015677,0.015769,0.015842,0.015751,0.015270,0.015402,0.015664,0.015983,0.015794,0.015717,0.015800,0.015689,0.015706,0.015653,0.015743,0.015853,0.015804,0.015778,0.015643,0.015621,0.015715,0.015871,0.015943,0.015610,0.015371,0.015334,0.016239,0.015852,0.015979,0.015982,0.015857,0.015933,0.015855,0.015762,0.015752,0.015208,0.015252,0.015440,0.015688,0.015340,0.015324,0.015405,0.015693,0.015258,0.015275,0.015331,0.015333,0.015489,0.015421,0.015406,0.015286,0.015347,0.015433,0.015497,0.015338,0.015347,
arity2_,0.012809,0.012814,0.012898,0.013051,0.014028,0.013922,0.013855,0.013628,0.012740,0.013436,0.013271,0.012817,0.012881,0.012867,0.012882,0.012852,0.012788,0.013395,0.013687,0.013542,0.012792,0.012843,0.013309,0.012893,0.013351,0.012910,0.012788,0.012829,0.013392,0.013959,0.012797,0.013282,0.014559,0.013257,0.013235,0.014179,0.013655,0.013260,0.013911,0.014432,0.013350,0.013227,0.013312,0.013231,0.013296,0.013360,0.013495,0.012905,0.013228,0.012886,0.014008,0.013233,0.014221,0.013331,0.014431,0.014813,0.014628,0.014301,0.014412,0.013273,0.013328,0.013349,0.013459,0.013512,0.013326,0.014621,0.013399,0.013439,0.013119,0.013105,0.014006,0.013319,0.013489,0.014706,0.013362,0.014078,0.013796,0.013664,0.013276,0.013881,0.012939,0.014476,0.012978,0.012988,0.013029,0.013106,0.014492,0.013507,0.014264,0.013620,0.012874,0.013450,0.012917,0.013025,0.014241,0.012928,0.014309,0.014441,0.014365,0.013111,
arity3,0.020315,0.019930,0.019664,0.019562,0.019327,0.020563,0.020369,0.019822,0.019417,0.019413,0.019455,0.019573,0.019578,0.019515,0.019881,0.020256,0.020010,0.019377,0.019172,0.019058,0.019259,0.019449,0.019219,0.019296,0.019167,0.019215,0.019785,0.019714,0.020319,0.019284,0.019225,0.018896,0.019276,0.019349,0.019257,0.019110,0.019287,0.019381,0.019892,0.019571,0.019927,0.019863,0.020046,0.019823,0.019733,0.019551,0.019691,0.019141,0.019150,0.019007,0.019421,0.019440,0.019897,0.020256,0.019826,0.019668,0.019557,0.019975,0.019616,0.019605,0.019766,0.019367,0.019648,0.019360,0.019204,0.019289,0.019168,0.019405,0.019828,0.019720,0.019265,0.019290,0.019133,0.019365,0.019361,0.019372,0.020647,0.019571,0.019500,0.019891,0.019872,0.020381,0.019998,0.019738,0.019598,0.020208,0.019859,0.020363,0.019159,0.019804,0.019639,0.020015,0.019534,0.019400,0.019464,0.019285,0.019094,0.019271,0.019267,0.019287,
arity3_,0.022069,0.022010,0.021038,0.020906,0.021411,0.022007,0.021627,0.021212,0.021206,0.021204,0.021701,0.021202,0.021417,0.021244,0.021178,0.022113,0.021161,0.021294,0.021056,0.020978,0.020825,0.020958,0.020969,0.020853,0.020855,0.021001,0.021360,0.021349,0.020838,0.020797,0.021010,0.021282,0.021120,0.020948,0.020977,0.021069,0.021255,0.021157,0.021192,0.021404,0.021384,0.021795,0.022053,0.021768,0.021581,0.021411,0.021410,0.020954,0.020661,0.021515,0.021430,0.021369,0.021548,0.021570,0.021464,0.021629,0.021805,0.021320,0.021297,0.021253,0.021275,0.021567,0.021232,0.021176,0.021053,0.021107,0.021102,0.021436,0.021469,0.021102,0.021275,0.020988,0.021345,0.021006,0.020972,0.021041,0.021341,0.021266,0.021092,0.021886,0.022072,0.021629,0.021362,0.021530,0.021560,0.021599,0.021430,0.021725,0.020983,0.021185,0.021316,0.021467,0.021336,0.021173,0.020997,0.020867,0.021181,0.021016,0.021086,0.021046,
